station,date,temp,wv
6069,2002-01-03,-5.5,2.7
6069,2002-01-04,-5.6,2.4
6069,2002-01-05,-1.7,2.9
6069,2002-01-06,3.7,4.7
6069,2002-01-07,1.8,2.5
6069,2002-01-08,4.6,4.1
6069,2002-01-09,2.8,3.1
6069,2002-01-10,2.4,3.2
6069,2002-01-11,-1.7,2.4
6069,2002-01-12,1.4,3.1
6069,2002-01-13,2.8,4.6
6069,2002-01-14,1.6,4.8
6069,2002-01-15,2.6,5.5
6069,2002-01-16,2.9,3.7
6069,2002-01-17,4.8,5.5
6069,2002-01-18,4.5,4.5
6069,2002-01-19,4,5
6069,2002-01-20,5.7,6.2
6069,2002-01-21,6.9,7.3
6069,2002-01-22,6.6,7.2
6069,2002-01-23,5.9,7.3
6069,2002-01-24,5.3,5.4
6069,2002-01-25,0,6.3
6069,2002-01-26,4.2,6.6
6069,2002-01-27,2.9,4.3
6069,2002-01-28,7,9.3
6069,2002-01-29,4.7,9.3
6069,2002-01-30,5.8,6.7
6069,2002-01-31,6.4,4.8
6069,2002-02-01,7.1,7.6
6069,2002-02-02,9.6,8.1
6069,2002-02-03,8.6,5.6
6069,2002-02-04,6.4,6.9
6069,2002-02-05,7.5,6
6069,2002-02-06,6,4
6069,2002-02-07,4.9,5.2
6069,2002-02-08,6.3,6.2
6069,2002-02-09,7.1,7.7
6069,2002-02-10,5.2,5.8
6069,2002-02-11,6.6,6.7
6069,2002-02-12,5.8,7.5
6069,2002-02-13,1.7,2.6
6069,2002-02-14,0.8,2.6
6069,2002-02-15,3.1,4.4
6069,2002-02-16,3.7,4.7
6069,2002-02-17,4.3,4.6
6069,2002-02-18,3.5,5.4
6069,2002-02-19,-0.2,4
6069,2002-02-20,-2.3,8.4
6069,2002-02-21,-3.5,3.8
6069,2002-02-22,2,9.8
6069,2002-02-23,1.8,7.6
6069,2002-02-24,0,5.7
6069,2002-02-25,-0.4,4.3
6069,2002-02-26,2.8,5.2
6069,2002-02-27,2.4,5.7
6069,2002-02-28,1.5,3.6
6069,2002-03-01,0,2.4
6069,2002-03-02,0.2,5.1
6069,2002-03-03,1,4.7
6069,2002-03-04,6,5.9
6069,2002-03-05,5.2,5.9
6069,2002-03-06,5.8,9.4
6069,2002-03-07,4.2,8
6069,2002-03-08,5,5.8
6069,2002-03-09,5.4,7.7
6069,2002-03-10,3.3,6.2
6069,2002-03-11,6.3,5.1
6069,2002-03-12,6,4.6
6069,2002-03-13,3.2,5.1
6069,2002-03-14,0.8,5.2
6069,2002-03-15,1.8,5.3
6069,2002-03-16,2.8,7
6069,2002-03-17,2.4,4.6
6069,2002-03-18,7.1,4.9
6069,2002-03-19,6.1,6.5
6069,2002-03-20,4.1,9.3
6069,2002-03-21,3.3,6.6
6069,2002-03-22,2.9,4.1
6069,2002-03-23,1.6,3
6069,2002-03-24,0.4,2.6
6069,2002-03-25,1.2,2.7
6069,2002-03-26,1.9,3.5
6069,2002-03-27,4.5,2.3
6069,2002-03-28,5.3,3.6
6069,2002-03-29,6.2,2.4
6069,2002-03-30,6.4,3
6069,2002-03-31,7,2.8
6069,2002-04-01,8.9,2.8
6069,2002-04-02,11.3,3.8
6069,2002-04-03,8.3,6.2
6069,2002-04-04,5,4.1
6069,2002-04-05,3.9,5
6069,2002-04-06,4,3.2
6069,2002-04-07,5.9,3
6069,2002-04-08,4.4,3.8
6069,2002-04-09,3.4,3.3
6069,2002-04-10,5.1,3
6069,2002-04-11,5.9,3.2
6069,2002-04-12,7.5,2.7
6069,2002-04-13,7.6,3.5
6069,2002-04-14,7.8,3.6
6069,2002-04-15,7.1,4
6069,2002-04-16,6,4
6069,2002-04-17,4.4,3.5
6069,2002-04-18,6,3.4
6069,2002-04-19,5.5,1.7
6069,2002-04-20,6.6,1.7
6069,2002-04-21,9.2,2.1
6069,2002-04-22,10.9,5.3
6069,2002-04-23,10.3,5.7
6069,2002-04-24,10.5,4.5
6069,2002-04-25,9.2,3.3
6069,2002-04-26,7.6,4
6069,2002-04-27,6.1,6.8
6069,2002-04-28,5.5,5.5
6069,2002-04-29,7.6,6.3
6069,2002-04-30,8.2,7
6069,2002-05-01,9.4,6
6069,2002-05-02,9.7,2.8
6069,2002-05-03,10,2.8
6069,2002-05-04,9.4,2.5
6069,2002-05-05,9.9,5.2
6069,2002-05-06,12.1,4.5
6069,2002-05-07,11.6,3.9
6069,2002-05-08,12.2,3.1
6069,2002-05-09,14.9,4.5
6069,2002-05-10,14.7,6.7
6069,2002-05-11,15.7,5.4
6069,2002-05-12,11.6,3.7
6069,2002-05-13,10.9,2.8
6069,2002-05-14,11.6,5.2
6069,2002-05-15,11.7,4.6
6069,2002-05-16,11.3,4.4
6069,2002-05-17,12.2,4.3
6069,2002-05-18,13.4,2.2
6069,2002-05-19,11.6,2.7
6069,2002-05-20,13.1,3.8
6069,2002-05-21,14.2,6.4
6069,2002-05-22,16.8,7.1
6069,2002-05-23,14.1,1.8
6069,2002-05-24,13.7,2.7
6069,2002-05-25,12.2,4.2
6069,2002-05-26,12.4,4.9
6069,2002-05-27,14.3,2.3
6069,2002-05-28,14.4,2
6069,2002-05-29,13.1,1.9
6069,2002-05-30,11.9,3.6
6069,2002-05-31,10.4,3.3
6069,2002-06-01,12.3,4.4
6069,2002-06-02,13.7,1.9
6069,2002-06-03,15.6,5.7
6069,2002-06-04,16.6,5.6
6069,2002-06-05,18,6.3
6069,2002-06-06,19,7.1
6069,2002-06-07,16.8,5.7
6069,2002-06-08,16.9,4.2
6069,2002-06-09,16.6,4
6069,2002-06-10,14.9,3.4
6069,2002-06-11,12.1,2.5
6069,2002-06-12,11.6,2.9
6069,2002-06-13,11.7,3.6
6069,2002-06-14,13.3,4.3
6069,2002-06-15,12.8,4.6
6069,2002-06-16,15.6,4.4
6069,2002-06-17,18.4,3.3
6069,2002-06-18,20,4.4
6069,2002-06-19,15.5,3.7
6069,2002-06-20,12.5,2.1
6069,2002-06-21,14.2,3.7
6069,2002-06-22,14.9,3.3
6069,2002-06-23,14,6.4
6069,2002-06-24,14.3,5.4
6069,2002-06-25,13.6,4.4
6069,2002-06-26,13.6,4.3
6069,2002-06-27,12.2,4.3
6069,2002-06-28,12.9,4.4
6069,2002-06-29,12.5,6
6069,2002-06-30,12.5,5
6069,2002-07-01,13.1,3.9
6069,2002-07-02,13.2,4.8
6069,2002-07-03,12.4,3.9
6069,2002-07-04,14.1,2.9
6069,2002-07-05,13.4,3.2
6069,2002-07-06,13.5,1.4
6069,2002-07-07,14.4,2.9
6069,2002-07-08,15.6,3.6
6069,2002-07-09,21.2,3.8
6069,2002-07-10,19.5,3.2
6069,2002-07-11,14.7,4.4
6069,2002-07-12,14.9,2.6
6069,2002-07-13,15.3,2.5
6069,2002-07-14,18.1,1.8
6069,2002-07-15,18.7,1.5
6069,2002-07-16,18.3,2.3
6069,2002-07-17,16.8,2.8
6069,2002-07-18,16,3
6069,2002-07-19,17.3,3.3
6069,2002-07-20,15.9,3.3
6069,2002-07-21,14.9,1.7
6069,2002-07-22,14,6.6
6069,2002-07-23,14.8,5.6
6069,2002-07-24,14.1,6.7
6069,2002-07-25,14.4,6.2
6069,2002-07-26,14.5,3.7
6069,2002-07-27,17,3
6069,2002-07-28,21.1,3.6
6069,2002-07-29,22.2,2.1
6069,2002-07-30,21.9,4
6069,2002-07-31,21.5,3
6069,2002-08-01,21.8,2.7
6069,2002-08-02,19.6,4.1
6069,2002-08-03,16.4,2.3
6069,2002-08-04,17.8,2.3
6069,2002-08-05,18.7,3.2
6069,2002-08-06,19,3.5
6069,2002-08-07,18.7,1.7
6069,2002-08-08,18.6,3.3
6069,2002-08-09,18.9,3.8
6069,2002-08-10,19.6,3.9
6069,2002-08-11,18.9,2.2
6069,2002-08-12,17.9,2.1
6069,2002-08-13,17.6,5.8
6069,2002-08-14,18.7,4.1
6069,2002-08-15,18.8,1.8
6069,2002-08-16,19.8,1.2
6069,2002-08-17,20.6,2.1
6069,2002-08-18,20.6,4.7
6069,2002-08-19,21.2,5.5
6069,2002-08-20,21.4,5.7
6069,2002-08-21,20.7,4.2
6069,2002-08-22,20.5,3.8
6069,2002-08-23,19.7,2.8
6069,2002-08-24,19.5,4.5
6069,2002-08-25,18.2,3.2
6069,2002-08-26,18.9,2.1
6069,2002-08-27,19,1.8
6069,2002-08-28,17.2,3.1
6069,2002-08-29,17.2,3.1
6069,2002-08-30,18,3.1
6069,2002-08-31,17,6
6069,2002-09-01,14.8,4.1
6069,2002-09-02,14.9,2.2
6069,2002-09-03,15.5,2.4
6069,2002-09-04,17.4,4.3
6069,2002-09-05,15.7,3.5
6069,2002-09-06,16.3,4
6069,2002-09-07,16.6,4.9
6069,2002-09-08,17.9,3.7
6069,2002-09-09,17.7,4.6
6069,2002-09-10,17.7,3.2
6069,2002-09-11,16.7,2.5
6069,2002-09-12,15.4,1.2
6069,2002-09-13,15.8,2.4
6069,2002-09-14,15.2,3.9
6069,2002-09-15,11.9,2.6
6069,2002-09-16,13.1,2.7
6069,2002-09-17,13.4,4.5
6069,2002-09-18,13.4,3.2
6069,2002-09-19,11.5,2.3
6069,2002-09-20,12.2,3.3
6069,2002-09-21,9.6,1.3
6069,2002-09-22,10.1,3.8
6069,2002-09-23,8.1,2.3
6069,2002-09-24,10.3,3.4
6069,2002-09-25,12.4,2.6
6069,2002-09-26,9.5,2.4
6069,2002-09-27,7.8,1.9
6069,2002-09-28,12,4
6069,2002-09-29,12.3,3
6069,2002-09-30,13.6,3.7
6069,2002-10-01,13.1,2
6069,2002-10-02,11,1.3
6069,2002-10-03,10.3,1.5
6069,2002-10-04,12.5,7.2
6069,2002-10-05,9.5,4.4
6069,2002-10-06,6.4,3.7
6069,2002-10-07,3.6,2.8
6069,2002-10-08,4.6,3
6069,2002-10-09,5.9,3.9
6069,2002-10-10,4.1,3.6
6069,2002-10-11,3.1,3.1
6069,2002-10-12,5.9,6.5
6069,2002-10-13,5.8,7.4
6069,2002-10-14,5,5.1
6069,2002-10-15,4,2
6069,2002-10-16,3.2,2.3
6069,2002-10-17,5.1,4.8
6069,2002-10-18,3,2.7
6069,2002-10-19,1.3,2.7
6069,2002-10-20,2.8,3.2
6069,2002-10-21,2.9,3.6
6069,2002-10-22,6.4,6.6
6069,2002-10-23,9.6,5.9
6069,2002-10-24,5.6,3.8
6069,2002-10-25,7.4,7.6
6069,2002-10-26,8.1,5.6
6069,2002-10-27,6.5,5.8
6069,2002-10-28,6.6,7.3
6069,2002-10-29,5.1,2.6
6069,2002-10-30,4.6,2.2
6069,2002-10-31,4.2,3.3
6069,2002-11-01,5.9,2.9
6069,2002-11-02,2.1,4.2
6069,2002-11-03,2.6,6.7
6069,2002-11-04,3.9,4
6069,2002-11-05,1.1,2.2
6069,2002-11-06,1.1,7.2
6069,2002-11-07,5.1,2.9
6069,2002-11-08,3.9,3
6069,2002-11-09,3.2,3.3
6069,2002-11-10,0.4,2.6
6069,2002-11-11,0.4,4.4
6069,2002-11-12,5.3,5.4
6069,2002-11-13,7.6,4.2
6069,2002-11-14,6.2,4.4
6069,2002-11-15,6.1,2.7
6069,2002-11-16,5.5,3.7
6069,2002-11-17,4.4,3.2
6069,2002-11-18,4.2,2.2
6069,2002-11-19,-1.1,1.7
6069,2002-11-20,-1.4,1.2
6069,2002-11-21,-0.5,5
6069,2002-11-22,2.4,6.9
6069,2002-11-23,3.1,4.5
6069,2002-11-24,4.7,4
6069,2002-11-25,5,3.4
6069,2002-11-26,4.4,3.7
6069,2002-11-27,4.6,2.8
6069,2002-11-28,4.3,7
6069,2002-11-29,5.1,5.6
6069,2002-11-30,2.1,5.2
6069,2002-12-01,1.8,4.2
6069,2002-12-02,4.3,6.7
6069,2002-12-03,4.6,4.8
6069,2002-12-04,2.7,6
6069,2002-12-05,2.1,4.4
6069,2002-12-06,0.8,5.4
6069,2002-12-07,0.1,7.7
6069,2002-12-08,-0.1,6.2
6069,2002-12-09,-2,3.6
6069,2002-12-10,-3.5,2.7
6069,2002-12-11,-2.3,2.6
6069,2002-12-12,-2.3,2.2
6069,2002-12-13,-1.6,2.2
6069,2002-12-14,-0.6,4.2
6069,2002-12-15,0.1,5.6
6069,2002-12-16,-0.3,5.1
6069,2002-12-17,-1.9,3
6069,2002-12-18,1.2,2.8
6069,2002-12-19,-1.9,2.3
6069,2002-12-20,2.4,3.8
6069,2002-12-21,-0.6,2.1
6069,2002-12-22,-3.8,4.5
6069,2002-12-23,-1.8,6.4
6069,2002-12-24,-1.4,12.2
6069,2002-12-25,-1.6,7.2
6069,2002-12-26,0.5,4.9
6069,2002-12-27,1.8,5.9
6069,2002-12-28,2,3.1
6069,2002-12-29,-1.1,1
6069,2002-12-30,-4.6,5.2
6069,2002-12-31,-8.5,2.3
6069,2003-01-01,-7.6,3.1
6069,2003-01-02,-3.4,4.2
6069,2003-01-03,-5.2,3.4
6069,2003-01-04,-10.4,2.1
6069,2003-01-05,-4.3,5.7
6069,2003-01-06,-9.2,3.6
6069,2003-01-07,-8.1,1.6
6069,2003-01-08,-11.5,0
6069,2003-01-09,-4.6,0.1
6069,2003-01-10,-3.6,0
6069,2003-01-11,-2.3,3
6069,2003-01-12,3.7,7.1
6069,2003-01-13,4.4,4.9
6069,2003-01-14,6.9,8.2
6069,2003-01-15,6.1,8.2
6069,2003-01-16,5.7,8.3
6069,2003-01-17,4.9,7.9
6069,2003-01-18,4.6,5.7
6069,2003-01-19,2.6,6.9
6069,2003-01-20,5.2,5.9
6069,2003-01-21,5.5,4.8
6069,2003-01-22,3.5,3.4
6069,2003-01-23,2.6,2.6
6069,2003-01-24,2.1,3.8
6069,2003-01-25,5.4,6.4
6069,2003-01-26,5.5,5.6
6069,2003-01-27,7.3,7
6069,2003-01-28,3.4,6.4
6069,2003-01-29,0.3,2.6
6069,2003-01-30,-4.7,3.8
6069,2003-01-31,-8.4,2.6
6069,2003-02-01,-5.4,6.5
6069,2003-02-02,-0.5,7.6
6069,2003-02-03,0.2,3.8
6069,2003-02-04,-1,1.7
6069,2003-02-05,-3.4,2.2
6069,2003-02-06,-2.9,2.6
6069,2003-02-07,0.3,4.9
6069,2003-02-08,1.7,4.3
6069,2003-02-09,0.6,7.1
6069,2003-02-10,-1.4,4.7
6069,2003-02-11,-2.6,2.9
6069,2003-02-12,-2.3,2.1
6069,2003-02-13,-2.8,0.9
6069,2003-02-14,-2.8,2.5
6069,2003-02-15,-2,2.1
6069,2003-02-16,-2.2,0.9
6069,2003-02-17,-1.8,2.9
6069,2003-02-18,-2.4,2.3
6069,2003-02-19,-2.5,1.5
6069,2003-02-20,0.2,2.8
6069,2003-02-21,-1.5,5.1
6069,2003-02-22,-1.7,4
6069,2003-02-23,-0.3,3.9
6069,2003-02-24,0.2,1.9
6069,2003-02-25,-0.4,2.9
6069,2003-02-26,-1.4,3.5
6069,2003-02-27,-3.1,2.8
6069,2003-02-28,-3.6,3.6
6069,2003-03-01,-1.9,6.8
6069,2003-03-02,-1.1,6.5
6069,2003-03-03,-2.1,5.8
6069,2003-03-04,-1.3,5.3
6069,2003-03-05,0.3,9
6069,2003-03-06,0.7,8.1
6069,2003-03-07,2.9,4.2
6069,2003-03-08,2.8,5.4
6069,2003-03-09,4.1,3.2
6069,2003-03-10,6.9,6.1
6069,2003-03-11,6.2,4.8
6069,2003-03-12,4.2,4
6069,2003-03-13,2.9,1.7
6069,2003-03-14,4.3,1.2
6069,2003-03-15,5.1,1.6
6069,2003-03-16,3.3,4.1
6069,2003-03-17,5.5,3.4
6069,2003-03-18,3.2,3.5
6069,2003-03-19,4.4,4.3
6069,2003-03-20,2.1,3.8
6069,2003-03-21,1,4.6
6069,2003-03-22,2.7,3.4
6069,2003-03-23,5.1,3.2
6069,2003-03-24,6.1,2
6069,2003-03-25,5.1,2.2
6069,2003-03-26,3.7,1.3
6069,2003-03-27,5.9,1.6
6069,2003-03-28,4.9,1.6
6069,2003-03-29,7.5,3.2
6069,2003-03-30,5.7,7.7
6069,2003-03-31,5.4,3.5
6069,2003-04-01,4.6,6.2
6069,2003-04-02,5.8,5.4
6069,2003-04-03,4.1,5.6
6069,2003-04-04,4.4,5.8
6069,2003-04-05,4,6.5
6069,2003-04-06,1.4,5.3
6069,2003-04-07,0,2.9
6069,2003-04-08,null,null
6069,2003-04-09,1.5,5.1
6069,2003-04-10,0.5,3
6069,2003-04-11,2.7,3.6
6069,2003-04-12,6.1,4.1
6069,2003-04-13,6.8,1.9
6069,2003-04-14,6.5,4.7
6069,2003-04-15,8.8,5.5
6069,2003-04-16,10.5,3.3
6069,2003-04-17,10.5,2.6
6069,2003-04-18,7.1,4.7
6069,2003-04-19,7.2,4.7
6069,2003-04-20,10,8
6069,2003-04-21,10.9,5.8
6069,2003-04-22,11.2,3.5
6069,2003-04-23,11.8,2.3
6069,2003-04-24,12.3,2.9
6069,2003-04-25,9,5.9
6069,2003-04-26,7.5,6.1
6069,2003-04-27,8.1,5.2
6069,2003-04-28,10.7,4.3
6069,2003-04-29,11.3,5.6
6069,2003-04-30,11.6,4.2
6069,2003-05-01,8.8,5.1
6069,2003-05-02,9.5,3.1
6069,2003-05-03,9.7,5.8
6069,2003-05-04,10.9,4.3
6069,2003-05-05,13,4.6
6069,2003-05-06,10.3,4.7
6069,2003-05-07,9.2,4.3
6069,2003-05-08,9.6,5.1
6069,2003-05-09,9.6,3.2
6069,2003-05-10,9.2,3.5
6069,2003-05-11,9.3,3.4
6069,2003-05-12,10.4,3.9
6069,2003-05-13,8.2,4.5
6069,2003-05-14,7.3,4
6069,2003-05-15,7,5.4
6069,2003-05-16,6.7,3.8
6069,2003-05-17,8.4,4.2
6069,2003-05-18,11.9,4.2
6069,2003-05-19,11.1,3.7
6069,2003-05-20,9.2,2.4
6069,2003-05-21,10.2,3.5
6069,2003-05-22,11.7,3.3
6069,2003-05-23,12.2,3.8
6069,2003-05-24,12.2,3.2
6069,2003-05-25,14.2,2.3
6069,2003-05-26,11.4,3.8
6069,2003-05-27,12.5,2.1
6069,2003-05-28,13.6,1.4
6069,2003-05-29,15,1.9
6069,2003-05-30,14.5,2.4
6069,2003-05-31,13.1,3.6
6069,2003-06-01,14.8,2.4
6069,2003-06-02,15.9,6.1
6069,2003-06-03,16.2,3.5
6069,2003-06-04,18.6,2.8
6069,2003-06-05,17.4,5.1
6069,2003-06-06,15.3,3.6
6069,2003-06-07,15.4,2.5
6069,2003-06-08,16.8,3.2
6069,2003-06-09,14.5,null
6069,2003-06-10,14.6,3.8
6069,2003-06-11,16.2,4.7
6069,2003-06-12,14.1,3.8
6069,2003-06-13,13.9,5.2
6069,2003-06-14,13.6,4.5
6069,2003-06-15,12.5,3.8
6069,2003-06-16,14.4,2.5
6069,2003-06-17,14.8,3.4
6069,2003-06-18,15.7,4.1
6069,2003-06-19,14.5,5.7
6069,2003-06-20,12.7,7.8
6069,2003-06-21,13.1,7.3
6069,2003-06-22,13.3,3.9
6069,2003-06-23,13.9,4.6
6069,2003-06-24,13,7.7
6069,2003-06-25,14.7,4.2
6069,2003-06-26,17.4,1.8
6069,2003-06-27,17.6,2.6
6069,2003-06-28,17.9,1.6
6069,2003-06-29,15.7,2.5
6069,2003-06-30,15.3,2.8
6069,2003-07-01,13.9,4
6069,2003-07-02,15.1,2
6069,2003-07-03,14.9,3
6069,2003-07-04,16.1,5
6069,2003-07-05,16.9,4
6069,2003-07-06,14.3,5.4
6069,2003-07-07,14.7,4.3
6069,2003-07-08,15.9,3.4
6069,2003-07-09,15.7,null
6069,2003-07-10,16.2,3.2
6069,2003-07-11,15.2,3.6
6069,2003-07-12,14.5,5.8
6069,2003-07-13,17.3,3
6069,2003-07-14,19,1.6
6069,2003-07-15,21.1,2.4
6069,2003-07-16,20.6,4
6069,2003-07-17,21.1,4.1
6069,2003-07-18,17.7,2
6069,2003-07-19,19.5,2.6
6069,2003-07-20,21.5,4.1
6069,2003-07-21,21.1,3.1
6069,2003-07-22,18.5,2.4
6069,2003-07-23,17.3,2
6069,2003-07-24,16.8,2.5
6069,2003-07-25,18.3,2.4
6069,2003-07-26,17.8,3.6
6069,2003-07-27,15.3,2.3
6069,2003-07-28,17.1,2.6
6069,2003-07-29,17.5,1.5
6069,2003-07-30,18.9,2.8
6069,2003-07-31,20.1,2.9
6069,2003-08-01,20.3,2.8
6069,2003-08-02,18,3.1
6069,2003-08-03,16.7,2.4
6069,2003-08-04,17,2.7
6069,2003-08-05,17,3.4
6069,2003-08-06,17.7,1.3
6069,2003-08-07,19.6,2.3
6069,2003-08-08,20.6,2.3
6069,2003-08-09,21.1,2.4
6069,2003-08-10,22.2,2.1
6069,2003-08-11,22.6,2.4
6069,2003-08-12,19.9,3.5
6069,2003-08-13,17.7,3.3
6069,2003-08-14,15.6,7.6
6069,2003-08-15,16.1,9.3
6069,2003-08-16,16.3,4.7
6069,2003-08-17,16.2,1.9
6069,2003-08-18,16.8,2.8
6069,2003-08-19,17.3,3.8
6069,2003-08-20,16.1,4.6
6069,2003-08-21,15,2.6
6069,2003-08-22,16.3,5.3
6069,2003-08-23,15.8,6.5
6069,2003-08-24,17.8,2.7
6069,2003-08-25,16.6,2.6
6069,2003-08-26,15.4,3.5
6069,2003-08-27,12.8,5.3
6069,2003-08-28,11.9,1.9
6069,2003-08-29,11.8,2.1
6069,2003-08-30,12.9,2.4
6069,2003-08-31,12.1,3
6069,2003-09-01,10.2,2.1
6069,2003-09-02,11,2.4
6069,2003-09-03,14,5.1
6069,2003-09-04,14.9,4
6069,2003-09-05,14.3,2.1
6069,2003-09-06,16.7,6
6069,2003-09-07,15.4,2.9
6069,2003-09-08,14.6,3.4
6069,2003-09-09,15.2,6.2
6069,2003-09-10,11.9,1.5
6069,2003-09-11,14,2.8
6069,2003-09-12,12.8,2.3
6069,2003-09-13,13.2,2.6
6069,2003-09-14,13.6,3.3
6069,2003-09-15,15.5,4
6069,2003-09-16,16,3.9
6069,2003-09-17,16,3.7
6069,2003-09-18,17.4,4.6
6069,2003-09-19,15.9,3.5
6069,2003-09-20,15.8,2.8
6069,2003-09-21,13.7,4.8
6069,2003-09-22,17.6,null
6069,2003-09-23,10.4,6
6069,2003-09-24,9.9,3.9
6069,2003-09-25,12.9,4
6069,2003-09-26,11.5,3.8
6069,2003-09-27,9.7,4.5
6069,2003-09-28,8.4,1.6
6069,2003-09-29,7.4,1.2
6069,2003-09-30,8.9,2.3
6069,2003-10-01,10.2,2.6
6069,2003-10-02,9.4,2.4
6069,2003-10-03,10.5,3.2
6069,2003-10-04,8.4,2.8
6069,2003-10-05,7.2,3.8
6069,2003-10-06,6.7,4.5
6069,2003-10-07,7,2.5
6069,2003-10-08,7.5,3
6069,2003-10-09,9.4,5.9
6069,2003-10-10,11.4,6.7
6069,2003-10-11,9.5,7.6
6069,2003-10-12,8.7,3.1
6069,2003-10-13,4.9,2
6069,2003-10-14,4.3,1.6
6069,2003-10-15,4.3,1.4
6069,2003-10-16,4,1.2
6069,2003-10-17,4,2.2
6069,2003-10-18,7.5,3.2
6069,2003-10-19,3.2,3.7
6069,2003-10-20,1.6,2.6
6069,2003-10-21,1.4,3.8
6069,2003-10-22,1.8,4
6069,2003-10-23,-0.9,1.5
6069,2003-10-24,0.7,2.2
6069,2003-10-25,4.7,3.2
6069,2003-10-26,0.2,1.8
6069,2003-10-27,4.5,4.6
6069,2003-10-28,9.2,5.5
6069,2003-10-29,4.4,5.1
6069,2003-10-30,4.1,3.8
6069,2003-10-31,4.4,2.7
6069,2003-11-01,6.6,3.9
6069,2003-11-02,7.2,4.8
6069,2003-11-03,8.8,5
6069,2003-11-04,7.9,4.4
6069,2003-11-05,7.6,3.9
6069,2003-11-06,7.1,5.1
6069,2003-11-07,5.2,3.9
6069,2003-11-08,4.7,5.6
6069,2003-11-09,5.6,6.6
6069,2003-11-10,4.6,6.1
6069,2003-11-11,3.9,4.8
6069,2003-11-12,3.6,5.2
6069,2003-11-13,2.5,3.8
6069,2003-11-14,5.3,5.6
6069,2003-11-15,6.2,6.2
6069,2003-11-16,7.9,3.8
6069,2003-11-17,5.3,3.4
6069,2003-11-18,8.3,4.5
6069,2003-11-19,8.3,5.7
6069,2003-11-20,7.7,3.6
6069,2003-11-21,8.9,2.4
6069,2003-11-22,5.8,2.4
6069,2003-11-23,6.7,4.3
6069,2003-11-24,2.3,1.5
6069,2003-11-25,3.3,3.2
6069,2003-11-26,6,6.5
6069,2003-11-27,6.8,3.3
6069,2003-11-28,4.2,1.8
6069,2003-11-29,3,4.8
6069,2003-11-30,6.4,5.9
6069,2003-12-01,6.2,5
6069,2003-12-02,6.6,null
6069,2003-12-03,5.4,3.2
6069,2003-12-04,5.1,3
6069,2003-12-05,8,8
6069,2003-12-06,1.8,6.2
6069,2003-12-07,1.6,4.4
6069,2003-12-08,6.5,5.3
6069,2003-12-09,2.7,2.8
6069,2003-12-10,-1.1,1.9
6069,2003-12-11,3.9,3.9
6069,2003-12-12,1.5,3.3
6069,2003-12-13,5.8,6
6069,2003-12-14,5.2,8.7
6069,2003-12-15,1.9,7.3
6069,2003-12-16,0.9,3
6069,2003-12-17,7.3,5.8
6069,2003-12-18,6.5,4.6
6069,2003-12-19,null,null
6069,2003-12-20,2.9,3.8
6069,2003-12-21,3,6.7
6069,2003-12-22,-3.1,4.9
6069,2003-12-23,-1.9,2.9
6069,2003-12-24,4.3,6.4
6069,2003-12-25,7.8,6.2
6069,2003-12-26,7.1,5.4
6069,2003-12-27,5.4,8.2
6069,2003-12-28,2.4,4
6069,2003-12-29,0.9,2.1
6069,2003-12-30,-1.3,1.6
6069,2003-12-31,-4.9,0.9
6069,2004-01-01,-4.4,2.7
6069,2004-01-02,-2.4,2.9
6069,2004-01-03,-3.3,3.8
6069,2004-01-04,-3.6,4.8
6069,2004-01-05,-4,2.9
6069,2004-01-06,-0.9,7.1
6069,2004-01-07,2.8,2.6
6069,2004-01-08,0.7,7.4
6069,2004-01-09,0.6,6.5
6069,2004-01-10,0.1,5
6069,2004-01-11,3,7.3
6069,2004-01-12,3.5,4.3
6069,2004-01-13,2,5.3
6069,2004-01-14,1.1,2.8
6069,2004-01-15,0.1,3.1
6069,2004-01-16,1.1,5.9
6069,2004-01-17,-0.8,5.2
6069,2004-01-18,-1.9,4.2
6069,2004-01-19,1.1,3.9
6069,2004-01-20,-2.1,4
6069,2004-01-21,-3.9,2.4
6069,2004-01-22,-2.8,4.8
6069,2004-01-23,-0.3,5.2
6069,2004-01-24,-0.1,6.1
6069,2004-01-25,-1.6,4
6069,2004-01-26,-3.8,2.1
6069,2004-01-27,-6.3,2.6
6069,2004-01-28,-2.3,3.3
6069,2004-01-29,-7.2,2
6069,2004-01-30,-5.3,4
6069,2004-01-31,2.3,5.3
6069,2004-02-01,1.4,3.6
6069,2004-02-02,4.3,4.4
6069,2004-02-03,8.1,5.7
6069,2004-02-04,8.7,5.8
6069,2004-02-05,8.7,7.8
6069,2004-02-06,7.1,5
6069,2004-02-07,4.6,5.4
6069,2004-02-08,0.4,4.1
6069,2004-02-09,-0.4,4.6
6069,2004-02-10,0.3,3.4
6069,2004-02-11,-0.5,2.3
6069,2004-02-12,-0.5,3.1
6069,2004-02-13,3.9,3.4
6069,2004-02-14,2.6,1.8
6069,2004-02-15,1,2.1
6069,2004-02-16,3.4,3.7
6069,2004-02-17,4.5,5.8
6069,2004-02-18,1.7,2.9
6069,2004-02-19,-0.6,1.4
6069,2004-02-20,-1.1,2.5
6069,2004-02-21,-0.8,2.5
6069,2004-02-22,-0.4,4.9
6069,2004-02-23,-1.2,4.6
6069,2004-02-24,0.2,5
6069,2004-02-25,-0.5,4.9
6069,2004-02-26,1.2,3.4
6069,2004-02-27,-0.8,3.2
6069,2004-02-28,-1.7,3.6
6069,2004-02-29,-1.9,1.6
6069,2004-03-01,2,4.9
