Id,TrialDescription,Country,InstituteName,TreatmentID,ReplicateNumber,NumberOfReplicates,IfMeanHowCalculated,IfMeanWhatVariationUnit,DegreeOfVariation,DescribeStatMethodUsed,SourceOfData,Latitude,Longitude,OnlineLinkPaper,Reference,DatabaseId,ExptID,UniqueId,StudyIncludesHousingOrStorage,GasMeasured,EmissionMeasTechnique,ApplicStartDate,StartGasMeasurements,EndGasMeasurements,N2OChambersPerPlot,N2OChamberArea,N2OGasSamplesPerChamber,NumberOfMeasurementsOverTime,DurationOfEmissionMeasurement,CumulatEmission,NH3CumulEmission72h,EmissionFactor,AnimalCategory,AnimalSubCategory,AnimalBreed,DietDMContent,DietLipidContent,DietAshContent,DryMatterIntake,CrudeProtein,CrudeFibre,NDFContent,OMDigestibilityCoefficient,MultiphaseFeeding,Diet,SwineFeedType,ForageSpecies,ForageDMContent,ConcentrateType,ConcentrateDM,ProportionOfConcentrateInDiet,NitrogenDigestibilityCoefficient,NDFDigestibilityCoefficient,CH4Enteric,ManureType,ManureTreatment,TypeOfBeddingMaterial,ManureDurationOfStorage,ManureApplicMethod,ManureDM,ManureTotalN,ManureTAN,ManureRAN,ManureOrgC,ManureCNRatio,ManurePH,ManureTotalNVol,ManureApplicRate,ManureApplicRateUnit,ManureTNApplicRate,ManureTANApplicRate,ManureRANApplicRate,ManureApplicSeason,ManureSoilIncorporation,NH3TimeOfIncorporation,InhibitorType,RateOfInhibitorApplicUnit,RateOfInhibitorApplic,InhibitorTiming,SoilDepthMineralN,SoilNH4,SoilNO3,SoilDepthOther,SoilTotalNitrogen,SoilOrganicCarbon,SoilPH,SoilBulkDensity,SoilClay,SoilTexture,SoilWaterUnit,SoilWaterDay1Avg,SoilWaterFirst30dAvg,SoilWaterEntireExptAvg,CropType,NH3CropHeight,CropYieldDryMatter,CropTotalYieldUnit,CropTotalYield,CropTotalN,SlopeClass,ClimateZone,NH3AirTemperature24hAvg,AirTemperatureFirst30dAvg,AirTemperatureEntireExptAvg,TotalRainfallIrrigationEntireExpt,NH3RainIrrigation1h,NH3RainIrrigation6h,RainfallIrrigation30d,NH3WindSpeed12h,NH3WindSpeed3d,NH3WindSpeedHeight,Version
"4282","G1999-19","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1848","DK291","SH-F1-1524","","NH3","micro met","","","","","","","8","4.08333333333333","5.4589","5.4589","0.0797385334501899","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.7","4.2","1.8","","","","7.07","","16.3","t/ha","68.46","29.34","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","10.7","","","","","","temperate wet","17.06","","15.991","","","","","3.3111","2.8513","2","All Field data 6 July 2020 (file B)"
"4283","G1999-19","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1849","DK291","SH-F1-1525","","NH3","micro met","","","","","","","8","4.08333333333333","12.4","12.191","0.102108036890646","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.3","4.4","1.8","","","","7","","27.6","t/ha","121.44","49.68","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","10.4","","","","","","temperate wet","17.063","","15.994","","","","","3.4112","2.8724","2","All Field data 6 July 2020 (file B)"
"4284","G1999-19","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1850","DK291","SH-F1-1526","","NH3","micro met","","","","","","","8","4.09166666666667","20.958","20.198","0.124041193181818","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.3","4.4","1.8","","","","7","","38.4","t/ha","168.96","69.12","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","11.1","","","","","","temperate wet","17.084","","16.028","","","","","3.4462","2.8718","2","All Field data 6 July 2020 (file B)"
"4285","G1999-20","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1851","DK292","SH-F1-1527","","NH3","micro met","","","","","","","8","4","10.337","10.337","0.165233375959079","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.9","4.6","1.9","","","","6.8","","13.6","t/ha","62.56","25.84","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","10.3","","","","","","temperate wet","15.984","","18.775","","","","","6","2.1919","2","All Field data 6 July 2020 (file B)"
"4286","G1999-20","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1852","DK292","SH-F1-1528","","NH3","micro met","","","","","","","8","4.00416666666667","18.729","18.078","0.137088274044796","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.9","4.6","1.9","","","","6.8","","29.7","t/ha","136.62","56.43","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","10.3","","","","","","temperate wet","16.046","","18.825","","","","","5.9556","2.1854","2","All Field data 6 July 2020 (file B)"
"4287","G1999-20","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1853","DK292","SH-F1-1529","","NH3","micro met","","","","","","","8","3.98333333333333","32.582","31.59","0.186609392898053","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.8","4.5","1.9","","","","6.8","","38.8","t/ha","174.6","73.72","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","9.7","","","","","","temperate wet","16.081","","18.799","","","","","5.8989","2.1565","2","All Field data 6 July 2020 (file B)"
"4288","G1999-22","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1854","DK293","SH-F1-1530","","NH3","micro met","","","","","","","8","4.02916666666667","3.2833","3.1863","0.0620427059712774","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.1","3.6","1.9","","","","7.4","","14.7","t/ha","52.92","27.93","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","9.1","","","","","","temperate wet","19.568","","15.798","","","","","1.5011","2.6176","2","All Field data 6 July 2020 (file B)"
"4289","G1999-22","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1855","DK293","SH-F1-1531","","NH3","micro met","","","","","","","8","4.03333333333333","2.5191","2.0331","0.0262078651685393","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.1","3.6","1.9","","","","7.4","","26.7","t/ha","96.12","50.73","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","9.6","","","","","","temperate wet","19.369","","15.814","","","","","1.4571","2.609","2","All Field data 6 July 2020 (file B)"
"4290","G1999-26","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1856","DK294","SH-F1-1532","","NH3","micro met","","","","","","","8","4.0375","0.264","0.264","0.00516431924882629","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","6.8","3.6","1.9","","","","7.3","","14.2","t/ha","51.12","26.98","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","8.1","","","","","","temperate wet","21.356","","20.563","","","","","4.5222","2.2368","2","All Field data 6 July 2020 (file B)"
"4291","G1999-26","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1857","DK294","SH-F1-1533","","NH3","micro met","","","","","","","8","4.02083333333333","5.3871","5.3136","0.0564685534591195","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","6.8","3.6","1.9","","","","7.3","","26.5","t/ha","95.4","50.35","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","7.5","","","","","","temperate wet","20.845","","20.525","","","","","4.4889","2.2333","2","All Field data 6 July 2020 (file B)"
"4292","G1999-27","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1858","DK295","SH-F1-1534","","NH3","micro met","","","","","","","8","4.00416666666667","0.5683","0.5208","0.0108165207460982","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","6.7","3.7","1.9","","","","7.5","","14.2","t/ha","52.54","26.98","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","14.1","","","","","","temperate wet","23.867","","22.071","","","","","2.3333","1.4123","2","All Field data 6 July 2020 (file B)"
"4293","G1999-27","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1859","DK295","SH-F1-1535","","NH3","micro met","","","","","","","8","4","1.6442","1.4776","0.0168325143325143","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","6.7","3.7","1.9","","","","7.5","","26.4","t/ha","97.68","50.16","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","12.4","","","","","","temperate wet","24.1","","22.078","","","","","2.3222","1.3843","2","All Field data 6 July 2020 (file B)"
"4294","G1999-27","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1860","DK295","SH-F1-1536","","NH3","micro met","","","","","","","8","4.01666666666667","6.0788","5.8592","0.101550283995991","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.2","4.1","2.1","","","","7.1","","14.6","t/ha","59.86","30.66","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","10","","","","","","temperate wet","17.784","","18.463","","","","","2.7367","2.1338","2","All Field data 6 July 2020 (file B)"
"4295","G1999-27","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1861","DK295","SH-F1-1537","","NH3","micro met","","","","","","","8","4","12.8","12.584","0.110707490053624","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.2","4.1","2.1","","","","7.1","","28.2","t/ha","115.62","59.22","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","9.4","","","","","","temperate wet","17.758","","18.454","","","","","2.7356","2.1316","2","All Field data 6 July 2020 (file B)"
"4296","G1999-27","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1862","DK295","SH-F1-1538","","NH3","micro met","","","","","","","8","3.98333333333333","19.888","19.204","0.130396013637556","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.4","4.1","2.1","","","","7.1","","37.2","t/ha","152.52","78.12","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","8.9","","","","","","temperate wet","17.674","","18.413","","","","","2.7146","2.1273","2","All Field data 6 July 2020 (file B)"
"4297","G1999-30","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1863","DK296","SH-F1-1539","","NH3","micro met","","","","","","","8","4.02083333333333","4.1165","4.1165","0.0781861348528015","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.3","3.9","2","","","","7.8","","13.5","t/ha","52.65","27","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","8.1","","","","","","temperate wet","20.275","","23.381","","","","","3.8889","2.6497","2","All Field data 6 July 2020 (file B)"
"4298","G1999-30","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1864","DK296","SH-F1-1540","","NH3","micro met","","","","","","","8","4.0125","11.401","10.964","0.114640522875817","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.3","3.9","2","","","","7.8","","25.5","t/ha","99.45","51","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","7.4","","","","","","temperate wet","20.291","","23.385","","","","","3.8889","2.6497","2","All Field data 6 July 2020 (file B)"
"4299","G1999-30","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1865","DK296","SH-F1-1541","","NH3","micro met","","","","","","","8","3.99166666666667","10.051","9.7651","0.155829457364341","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.8","4.3","2.1","","","","7.4","","15","t/ha","64.5","31.5","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","7.3","","","","","","temperate wet","16.302","","19.143","","","","","4.5551","3.1735","2","All Field data 6 July 2020 (file B)"
"4300","G1999-30","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1866","DK296","SH-F1-1542","","NH3","micro met","","","","","","","8","3.97916666666667","21.02","20.385","0.175210469283988","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.8","4.3","2.1","","","","7.4","","27.9","t/ha","119.97","58.59","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","9","","","","","","temperate wet","16.276","","19.133","","","","","4.656","3.1695","2","All Field data 6 July 2020 (file B)"
"4301","G1999-30","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1867","DK296","SH-F1-1543","","NH3","micro met","","","","","","","8","3.95","22.878","22.035","0.143023255813953","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","8.8","4.3","2.1","","","","7.4","","37.2","t/ha","159.96","78.12","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","8.2","","","","","","temperate wet","16.178","","19.123","","","","","4.6227","3.1595","2","All Field data 6 July 2020 (file B)"
"4302","G1999-35","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1868","DK297","SH-F1-1544","","NH3","micro met","","","","","","","8","4.03333333333333","0.4561","0.431","0.00924214792299899","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.3","3.5","1.8","","","","7.4","","14.1","t/ha","49.35","25.38","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","7.8","","","","","","temperate wet","20.375","","21.041","","","","","2.1556","0.94908","2","All Field data 6 July 2020 (file B)"
"4303","G1999-35","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1869","DK297","SH-F1-1545","","NH3","micro met","","","","","","","8","4.02916666666667","2.0455","1.6997","0.022391899288451","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.3","3.5","1.8","","","","7.4","","26.1","t/ha","91.35","46.98","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","9.8","","","","","","temperate wet","20.406","","21.029","","","","","2.1233","1.0939","2","All Field data 6 July 2020 (file B)"
"4304","G2000-11","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1870","DK298","SH-F1-1546","","NH3","micro met","","","","","","","8","4.025","1.4","1.3254","0.0373931623931624","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.4","3.6","1.9","","","","7.3","","10.4","t/ha","37.44","19.76","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","7.1","","","","","","temperate wet","8.7989","","6.6224","","","","","3.9033","3.7717","2","All Field data 6 July 2020 (file B)"
"4305","G2000-11","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1871","DK298","SH-F1-1547","","NH3","micro met","","","","","","","8","4.025","2.689","2.5874","0.0288395538395538","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.4","3.6","1.9","","","","7.3","","25.9","t/ha","93.24","49.21","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","6.1","","","","","","temperate wet","8.7444","","6.628","","","","","3.9444","3.7498","2","All Field data 6 July 2020 (file B)"
"4306","G2000-12","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1872","DK299","SH-F1-1548","","NH3","micro met","","","","","","","8","3.875","0.465","0.444","0.00885039969547012","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.6","3.7","1.9","","","","7.5","","14.2","t/ha","52.54","26.98","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","5.7","","","","","","temperate wet","6.9","","8.2466","","","","","1.5375","1.1983","2","All Field data 6 July 2020 (file B)"
"4307","G2000-12","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1873","DK299","SH-F1-1549","","NH3","micro met","","","","","","","8","3.87083333333333","1.6992","1.6992","0.0173299337072922","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.6","3.7","1.9","","","","7.5","","26.5","t/ha","98.05","50.35","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","5.2","","","","","","temperate wet","6.9539","","8.2664","","","","","1.4667","1.1908","2","All Field data 6 July 2020 (file B)"
"4308","G2000-12","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1874","DK299","SH-F1-1550","","NH3","micro met","","","","","","","8","3.9875","8.3716","7.9547","0.0616783319826125","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.5","4.9","2.3","","","","7.6","","27.7","t/ha","135.73","63.71","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","8.5","","","","","","temperate wet","8.0753","","7.4409","","","","","1.4","1.4906","2","All Field data 6 July 2020 (file B)"
"4309","G2000-12","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1875","DK299","SH-F1-1551","","NH3","micro met","","","","","","","8","4","4.5672","4.3064","0.0621387755102041","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.5","4.9","2.3","","","","7.6","","15","t/ha","73.5","34.5","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","8","","","","","","temperate wet","6.8771","","8.2099","","","","","1.4671","1.4996","2","All Field data 6 July 2020 (file B)"
"4310","G2000-12","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1876","DK299","SH-F1-1552","","NH3","micro met","","","","","","","8","3.975","22.597","21.383","0.122278138528139","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9.6","4.8","2.3","","","","7.6","","38.5","t/ha","184.8","88.55","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","9","","","","","","temperate wet","6.8226","","8.2198","","","","","1.2565","1.4647","2","All Field data 6 July 2020 (file B)"
"4311","G2000-19","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1877","DK300","SH-F1-1553","","NH3","micro met","","","","","","","8","4.075","7.9664","7.8755","0.166382623224728","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.3","3.6","1.9","","","","7.5","","13.3","t/ha","47.88","25.27","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","7.9","","","","","","temperate wet","21.844","","18.289","","","","","4.3667","3.4166","2","All Field data 6 July 2020 (file B)"
"4312","G2000-19","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1878","DK300","SH-F1-1554","","NH3","micro met","","","","","","","8","4.09166666666667","15.942","15.422","0.178561827956989","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","7.3","3.6","1.9","","","","7.5","","24.8","t/ha","89.28","47.12","","","none","","none","","","","","","","","","","","","","sand","","","","","grass","7.7","","","","","","temperate wet","22.144","","18.319","","","","","4.4333","3.4695","2","All Field data 6 July 2020 (file B)"
"4313","G2000-19","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1879","DK300","SH-F1-1555","","NH3","micro met","","","","","","","5","0.941666666666667","26.068","","0.231715555555556","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9","4.5","2.2","","","","7.7","","25","t/ha","112.5","55","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","","","","","","","temperate wet","18.797","","18.797","","","","","4.6778","3.8487","2","All Field data 6 July 2020 (file B)"
"4314","G2000-19","Netherlands","WUR","zodebem","-99","","","","","","dataset+publication","","","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Huijsmans, J.F.M., and Schils, R.L.M. 2009. Ammonia and nitrous oxide emissions following field-application of manure: state of the art measurements in the Netherlands. Proceedings 655,International Fertilizer Society, York, UK, 36 p.","ALFAM2-1880","DK300","SH-F1-1556","","NH3","micro met","","","","","","","5","0.916666666666667","15.799","","0.265976430976431","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","none","none","","open slot","9","4.5","2.2","","","","7.7","","13.2","t/ha","59.4","29.04","","","none","","none","","","","","","","","","","","","","clay","","","","","grass","","","","","","","temperate wet","18.714","","18.714","","","","","4.6222","3.8409","2","All Field data 6 July 2020 (file B)"
