Id,TrialDescription,Country,InstituteName,TreatmentID,ReplicateNumber,NumberOfReplicates,IfMeanHowCalculated,IfMeanWhatVariationUnit,DegreeOfVariation,DescribeStatMethodUsed,SourceOfData,Latitude,Longitude,OnlineLinkPaper,Reference,DatabaseId,ExptID,UniqueId,StudyIncludesHousingOrStorage,GasMeasured,EmissionMeasTechnique,ApplicStartDate,StartGasMeasurements,EndGasMeasurements,N2OChambersPerPlot,N2OChamberArea,N2OGasSamplesPerChamber,NumberOfMeasurementsOverTime,DurationOfEmissionMeasurement,CumulatEmission,NH3CumulEmission72h,EmissionFactor,AnimalCategory,AnimalSubCategory,AnimalBreed,DietDMContent,DietLipidContent,DietAshContent,DryMatterIntake,CrudeProtein,CrudeFibre,NDFContent,OMDigestibilityCoefficient,MultiphaseFeeding,Diet,SwineFeedType,ForageSpecies,ForageDMContent,ConcentrateType,ConcentrateDM,ProportionOfConcentrateInDiet,NitrogenDigestibilityCoefficient,NDFDigestibilityCoefficient,CH4Enteric,ManureType,ManureTreatment,TypeOfBeddingMaterial,ManureDurationOfStorage,ManureApplicMethod,ManureDM,ManureTotalN,ManureTAN,ManureRAN,ManureOrgC,ManureCNRatio,ManurePH,ManureTotalNVol,ManureApplicRate,ManureApplicRateUnit,ManureTNApplicRate,ManureTANApplicRate,ManureRANApplicRate,ManureApplicSeason,ManureSoilIncorporation,NH3TimeOfIncorporation,InhibitorType,RateOfInhibitorApplicUnit,RateOfInhibitorApplic,InhibitorTiming,SoilDepthMineralN,SoilNH4,SoilNO3,SoilDepthOther,SoilTotalNitrogen,SoilOrganicCarbon,SoilPH,SoilBulkDensity,SoilClay,SoilTexture,SoilWaterUnit,SoilWaterDay1Avg,SoilWaterFirst30dAvg,SoilWaterEntireExptAvg,CropType,NH3CropHeight,CropYieldDryMatter,CropTotalYieldUnit,CropTotalYield,CropTotalN,SlopeClass,ClimateZone,NH3AirTemperature24hAvg,AirTemperatureFirst30dAvg,AirTemperatureEntireExptAvg,TotalRainfallIrrigationEntireExpt,NH3RainIrrigation1h,NH3RainIrrigation6h,RainfallIrrigation30d,NH3WindSpeed12h,NH3WindSpeed3d,NH3WindSpeedHeight,Version
"3461","38108","Canada","AAFC","decanted","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-865","DK164","SH-F1-703","","NH3","windtunnel","11/05/2004 12:00:00 AM","11/05/2004 12:00:00 AM","20/05/2004 12:00:00 AM","","","","22","8.88041666666667","27.566","16.978","0.28810618729097","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","2.79","5.98","3.72","","","","7.72","","16","t/ha","95.68","59.52","","","none","","none","","","","","","","","","","6.58","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","11.329","","12.918","15.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3462","38108","Canada","AAFC","decanted","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-866","DK164","SH-F1-704","","NH3","windtunnel","11/05/2004 12:00:00 AM","11/05/2004 12:00:00 AM","20/05/2004 12:00:00 AM","","","","22","8.88041666666667","30.925","19.916","0.32321279264214","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","2.79","5.98","3.72","","","","7.72","","16","t/ha","95.68","59.52","","","none","","none","","","","","","","","","","6.58","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","11.329","","12.918","15.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3463","38108","Canada","AAFC","decanted","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-867","DK164","SH-F1-705","","NH3","windtunnel","11/05/2004 12:00:00 AM","11/05/2004 12:00:00 AM","20/05/2004 12:00:00 AM","","","","22","8.88041666666667","33.667","18.147","0.351870819397993","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","2.79","5.98","3.72","","","","7.72","","16","t/ha","95.68","59.52","","","none","","none","","","","","","","","","","6.58","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","11.329","","12.918","15.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3467","38108","Canada","AAFC","filtered","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-871","DK164","SH-F1-709","","NH3","windtunnel","11/05/2004 12:00:00 AM","11/05/2004 12:00:00 AM","20/05/2004 12:00:00 AM","","","","22","8.88041666666667","38.129","24.976","0.239624183006536","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.58","4.68","3.17","","","","8.08","","34","t/ha","159.12","107.78","","","none","","none","","","","","","","","","","6.58","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","11.329","","12.918","15.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3468","38108","Canada","AAFC","filtered","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-872","DK164","SH-F1-710","","NH3","windtunnel","11/05/2004 12:00:00 AM","11/05/2004 12:00:00 AM","20/05/2004 12:00:00 AM","","","","22","8.88041666666667","50.272","27.861","0.315937657114128","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.58","4.68","3.17","","","","8.08","","34","t/ha","159.12","107.78","","","none","","none","","","","","","","","","","6.58","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","11.329","","12.918","15.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3469","38108","Canada","AAFC","filtered","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-873","DK164","SH-F1-711","","NH3","windtunnel","11/05/2004 12:00:00 AM","11/05/2004 12:00:00 AM","20/05/2004 12:00:00 AM","","","","22","8.88041666666667","41.291","22.757","0.259495977878331","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.58","4.68","3.17","","","","8.08","","34","t/ha","159.12","107.78","","","none","","none","","","","","","","","","","6.58","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","11.329","","12.918","15.3","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3476","38473","Canada","AAFC","decanted","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-880","DK165","SH-F1-718","","NH3","windtunnel","9/05/2005 12:00:00 AM","9/05/2005 12:00:00 AM","20/05/2005 12:00:00 AM","","","","26","10.8425","47.471","33.859","0.315967784877529","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","4.1","6.26","5.07","","","","7.8","","24","t/ha","150.24","121.68","","","none","","none","","","","","","","","","","6.44","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","12.877","","9.5426","21.2","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3477","38473","Canada","AAFC","decanted","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-881","DK165","SH-F1-719","","NH3","windtunnel","9/05/2005 12:00:00 AM","9/05/2005 12:00:00 AM","20/05/2005 12:00:00 AM","","","","26","10.8425","41.622","31.046","0.277036741214057","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","4.1","6.26","5.07","","","","7.8","","24","t/ha","150.24","121.68","","","none","","none","","","","","","","","","","6.44","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","12.877","","9.5426","21.2","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3478","38473","Canada","AAFC","decanted","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-882","DK165","SH-F1-720","","NH3","windtunnel","9/05/2005 12:00:00 AM","9/05/2005 12:00:00 AM","20/05/2005 12:00:00 AM","","","","26","10.8425","36.059","26.872","0.240009318423855","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","4.1","6.26","5.07","","","","7.8","","24","t/ha","150.24","121.68","","","none","","none","","","","","","","","","","6.44","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","12.877","","9.5426","21.2","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3482","38473","Canada","AAFC","filtered","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-886","DK165","SH-F1-724","","NH3","windtunnel","9/05/2005 12:00:00 AM","9/05/2005 12:00:00 AM","20/05/2005 12:00:00 AM","","","","26","10.8425","42.339","30.429","0.30298411335337","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","3.2","4.11","3.52","","","","8.09","","34","t/ha","139.74","119.68","","","none","","none","","","","","","","","","","6.44","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","12.877","","9.5426","21.2","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3483","38473","Canada","AAFC","filtered","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-887","DK165","SH-F1-725","","NH3","windtunnel","9/05/2005 12:00:00 AM","9/05/2005 12:00:00 AM","20/05/2005 12:00:00 AM","","","","26","10.8425","39.298","27.776","0.28122226992987","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","3.2","4.11","3.52","","","","8.09","","34","t/ha","139.74","119.68","","","none","","none","","","","","","","","","","6.44","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","12.877","","9.5426","21.2","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3484","38473","Canada","AAFC","filtered","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-888","DK165","SH-F1-726","","NH3","windtunnel","9/05/2005 12:00:00 AM","9/05/2005 12:00:00 AM","20/05/2005 12:00:00 AM","","","","26","10.8425","43.359","30.972","0.310283383426363","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","3.2","4.11","3.52","","","","8.09","","34","t/ha","139.74","119.68","","","none","","none","","","","","","","","","","6.44","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","12.877","","9.5426","21.2","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3491","38596","Canada","AAFC","decanted","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-895","DK166","SH-F1-733","","NH3","windtunnel","6/09/2005 12:00:00 AM","6/09/2005 12:00:00 AM","16/09/2005 12:00:00 AM","","","","25","9.92625","4.7019","4.0103","0.0482543103448276","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.2","4.06","3.43","","","","8.21","","24","t/ha","97.44","82.32","","","none","","none","","","","","","","","","","6.49","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","17.519","","17.086","22.6","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3492","38596","Canada","AAFC","decanted","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-896","DK166","SH-F1-734","","NH3","windtunnel","6/09/2005 12:00:00 AM","6/09/2005 12:00:00 AM","16/09/2005 12:00:00 AM","","","","25","9.92625","11.405","10.508","0.117046387520525","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.2","4.06","3.43","","","","8.21","","24","t/ha","97.44","82.32","","","none","","none","","","","","","","","","","6.49","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","17.519","","17.086","22.6","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3493","38596","Canada","AAFC","decanted","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-897","DK166","SH-F1-735","","NH3","windtunnel","6/09/2005 12:00:00 AM","6/09/2005 12:00:00 AM","16/09/2005 12:00:00 AM","","","","25","9.92625","6.3101","5.9637","0.0647588259441708","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.2","4.06","3.43","","","","8.21","","24","t/ha","97.44","82.32","","","none","","none","","","","","","","","","","6.49","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","17.519","","17.086","22.6","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3497","38596","Canada","AAFC","filtered","1","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-901","DK166","SH-F1-739","","NH3","windtunnel","6/09/2005 12:00:00 AM","6/09/2005 12:00:00 AM","16/09/2005 12:00:00 AM","","","","25","9.92625","7.0154","5.9476","0.0483220829315333","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.3","4.27","3.48","","","","8.38","","34","t/ha","145.18","118.32","","","none","","none","","","","","","","","","","6.49","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","17.519","","17.086","22.6","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3498","38596","Canada","AAFC","filtered","2","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-902","DK166","SH-F1-740","","NH3","windtunnel","6/09/2005 12:00:00 AM","6/09/2005 12:00:00 AM","16/09/2005 12:00:00 AM","","","","25","9.92625","18.585","15.544","0.12801350048216","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.3","4.27","3.48","","","","8.38","","34","t/ha","145.18","118.32","","","none","","none","","","","","","","","","","6.49","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","17.519","","17.086","22.6","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3499","38596","Canada","AAFC","filtered","3","","","","","","dataset+publication","46.083","-71.033","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Chantigny, M.H., et al. 2009. Ammonia volatilization following surface application of raw and treated liquid swine manure. Nutr. Cycl. Agroecosyst. 85: 275-286. doi: 10.1007/s10705-009-9266-7","ALFAM2-903","DK166","SH-F1-741","","NH3","windtunnel","6/09/2005 12:00:00 AM","6/09/2005 12:00:00 AM","16/09/2005 12:00:00 AM","","","","25","9.92625","26.051","21.796","0.179439316710291","swine","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","","","broadcast","1.3","4.27","3.48","","","","8.38","","34","t/ha","145.18","118.32","","","none","","none","","","","","","","","","","6.49","1.06","27","silty clay loam","","","","","bare soil","0","","","","","","temperate wet","17.519","","17.086","22.6","0","0","","2.1967","2.1967","2","All Field data 6 July 2020 (file B)"
"3616","0546FA","Canada","ARDC","Decanted-Surface","1","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1020","DK170","SH-F1-858","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.8054166666667","20.028","15.898","0.125488721804511","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","broadcast","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","11.224","","9.7493","0","0","0","","4.2283","4.5377","2","All Field data 6 July 2020 (file B)"
"3618","0546FA","Canada","ARDC","Decanted-MAI","1","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1022","DK170","SH-F1-860","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.8091666666667","16.614","11.46","0.104097744360902","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","bandspread on slots","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","11.222","","9.7611","0","0","0","","4.3881","4.3951","2","All Field data 6 July 2020 (file B)"
"3620","0546FA","Canada","ARDC","Decanted-Surface","2","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1024","DK170","SH-F1-862","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.74375","23.189","16.239","0.145294486215539","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","broadcast","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","10.937","","9.7615","0","0","0","","4.5122","4.5094","2","All Field data 6 July 2020 (file B)"
"3622","0546FA","Canada","ARDC","Decanted-MAI","2","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1026","DK170","SH-F1-864","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.7770833333333","7.4594","5.525","0.0467380952380952","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","bandspread on slots","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","11.225","","9.7941","0","0","0","","4.4995","4.5043","2","All Field data 6 July 2020 (file B)"
"3624","0546FA","Canada","ARDC","Decanted-Surface","3","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1028","DK170","SH-F1-866","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.7166666666667","20.389","16.133","0.127750626566416","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","broadcast","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","10.899","","9.7798","0","0","0","","4.4695","4.4424","2","All Field data 6 July 2020 (file B)"
"3626","0546FA","Canada","ARDC","Decanted-MAI","3","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1030","DK170","SH-F1-868","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.7029166666667","13.391","9.0778","0.0839035087719298","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","bandspread on slots","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","10.911","","9.7694","0","","0","","4.4264","4.4298","2","All Field data 6 July 2020 (file B)"
"3628","0546FA","Canada","ARDC","Decanted-Surface","4","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1032","DK170","SH-F1-870","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.6904166666667","23.011","18.125","0.144179197994987","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","broadcast","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","10.701","","9.7463","0","0","0","","4.4653","4.4422","2","All Field data 6 July 2020 (file B)"
"3630","0546FA","Canada","ARDC","Decanted-MAI","4","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1034","DK170","SH-F1-872","","NH3","windtunnel","20/10/2005 12:00:00 AM","20/10/2005 12:00:00 AM","3/11/2005 12:00:00 AM","","","","18","13.6845833333333","15.688","10.133","0.0982957393483709","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","bandspread on slots","1.3","1.2","1","","","","8.1","","133","t/ha","159.6","133","","","none","","none","","","","","","","","","4.2","5.5","1.1","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","10.699","","9.7454","0","0","0","","4.5509","4.5216","2","All Field data 6 July 2020 (file B)"
"3631","0546SP","Canada","ARDC","Decanted-Surface","1","","","","","","dataset+publication","49.24","-121.76","https://www.sciencedirect.com/science/article/pii/S0168192317304008","Bhandral, R., Bittman, S., Kowalenko, C.G., Buckley, K.E., Chantigny, M.H., Hunt, D.E., Bounaix, F., and Friesen, A.J. (2009). ""Enhancing soil infiltration reduces gaseous emissions and improves N uptake from applied dairy slurry."", Journal of Environmental Quality, 38(4), pp. 1372-1382. doi : 10.2134/jeq2008.0287","ALFAM2-1035","DK171","SH-F1-873","","NH3","windtunnel","12/05/2005 12:00:00 AM","12/05/2005 12:00:00 AM","26/05/2005 12:00:00 AM","","","","9","13.87","63.803","45.879","0.295384259259259","cattle","","","","","","","","","","","","","","","","","","","","","","slurry","solid separation","sawdust","","broadcast","2.8","1.8","1.2","","","","7","","120","t/ha","216","144","","","none","","none","","","","","","","","","4.2","5.6","1.15","14.1","silt loam","","","","","bare soil","0","","","","","","temperate wet","15.646","","13.93","0","","0","","4.3309","4.2922","2","All Field data 6 July 2020 (file B)"
